SubmissionNumber,FacilityID,FacilityName,Media,Chemical,Score,ScoreCategory,PoundsReleased,PoundsPT,Population,SubmissionYear
4780374.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,"1,2,4-Trimethylbenzene",0.136778,2.0,97.0,97.0,310719.0,2021.0
4789406.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,2.0,Benzene,842.112,4.0,10910.0,10910.0,310719.0,2021.0
4789406.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,Benzene,19358.8,2.0,22451.0,22451.0,310719.0,2021.0
4788544.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,Ethylene oxide,805769.0,2.0,2354.0,2354.0,310719.0,2021.0
4788544.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,2.0,Ethylene oxide,117632.0,4.0,3865.0,3865.0,310719.0,2021.0
4839252.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,2.0,Ethylene oxide,84791.5,4.0,2772.0,2772.0,312152.0,2022.0
4839252.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,Ethylene oxide,1546449.30303,2.0,4516.0,4516.0,312152.0,2022.0
4839270.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,2.0,Benzene,1029.98,4.0,13277.0,13277.0,312152.0,2022.0
4839270.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,Benzene,19618.1,2.0,22743.0,22743.0,312152.0,2022.0
4839275.0,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,1.0,"1,2,4-Trimethylbenzene",1.29572,2.0,919.0,919.0,312152.0,2022.0
4437743.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.969937,4.0,29.0,29.0,1146051.27782,2017.0
4437744.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,1.44918,4.0,2.5,2.5,1146051.27782,2017.0
4506311.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.671521,4.0,20.0,20.0,1150992.13219,2018.0
4506313.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,0.98974,4.0,1.7,1.7,1150992.13219,2018.0
4607637.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,1.11098,4.0,1.9,1.9,1155932.98624,2019.0
4607645.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.50559,4.0,15.0,15.0,1155932.98624,2019.0
4657316.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.531224,4.0,15.7,15.7,1160873.8406,2020.0
4657317.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,0.82216,4.0,1.4,1.4,1160873.8406,2020.0
4749977.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,0.943947,4.0,1.6,1.6,1166355.52675,2021.0
4749980.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.68291,4.0,20.1,20.1,1166355.52675,2021.0
4842327.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Polycyclic aromatic compounds,0.948502,4.0,1.6,1.6,1172220.98367,2022.0
4842355.0,41091CGGSTRT338,DUKE ENERGY KENTUCKY INC. - EAST BEND GENERATING STATION,2.0,Mercury compounds,0.70634,4.0,20.7,20.7,1172220.98367,2022.0
4408523.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,119190.0,4.0,6013.0,6013.0,109195.0,2017.0
4408523.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,159736.0,2.0,5187.0,5187.0,109195.0,2017.0
4546854.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,154458.0,4.0,7797.0,7797.0,109468.0,2018.0
4546854.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,1512062.14344,2.0,49293.0,49293.0,109468.0,2018.0
4624638.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,159273.0,4.0,8045.0,8045.0,109741.0,2019.0
4624638.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,153475.0,2.0,5023.0,5023.0,109741.0,2019.0
4695328.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,27542.8,2.0,905.0,905.0,110014.0,2020.0
4695328.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,68537.0,4.0,3464.0,3464.0,110014.0,2020.0
4767938.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,68666.9,4.0,3467.0,3467.0,110457.0,2021.0
4767938.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,34798.5,2.0,1145.0,1145.0,110457.0,2021.0
4827719.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,2.0,Ethylene oxide,100057.0,4.0,5043.0,5043.0,110977.0,2022.0
4827719.0,77979NNCRBPOBOX,UNION CARBIDE CORP SEADRIFT PLANT,1.0,Ethylene oxide,59297.0,2.0,1952.0,1952.0,110977.0,2022.0
4469960.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,459452.0,4.0,5100.0,5100.0,81765.0,2017.0
4469960.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,1.0,Ethylene oxide,678769.0,2.0,1800.0,1800.0,81765.0,2017.0
4549993.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,1.0,Ethylene oxide,717411.0,2.0,1900.0,1900.0,81630.3,2018.0
4549993.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,504704.0,4.0,5600.0,5600.0,81630.3,2018.0
4630187.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,1.0,Ethylene oxide,756151.0,2.0,2000.0,2000.0,81495.7,2019.0
4630187.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,667205.0,4.0,7400.0,7400.0,81495.7,2019.0
4684416.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,523159.0,4.0,5800.0,5800.0,81361.0,2020.0
4684416.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,1.0,Ethylene oxide,794989.0,2.0,2100.0,2100.0,81361.0,2020.0
4766604.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,55142.3,4.0,610.0,610.0,81862.1,2021.0
4766604.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,1.0,Ethylene oxide,796394.0,2.0,2100.0,2100.0,81862.1,2021.0
4817188.0,72653BXTRH1900N,BAXTER HEALTHCARE CORP,2.0,Ethylene oxide,25388.1,4.0,280.0,280.0,82585.3,2022.0
4458937.0,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,2.0,Mercury compounds,0.896298,4.0,9.0,9.0,590521.0,2017.0
4499982.0,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,2.0,Mercury compounds,0.901958,4.0,9.0,9.0,596719.0,2018.0
4571272.0,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,2.0,Mercury compounds,0.605079,4.0,6.0,6.0,602918.0,2019.0
4651611.0,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,2.0,Mercury compounds,0.710327,4.0,7.0,7.0,609117.0,2020.0
4738516.0,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,2.0,Mercury compounds,0.409061,4.0,4.0,4.0,616249.0,2021.0
4425732.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.456652,4.0,85.6,85.6,411253.0,2017.0
4548018.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.426855,4.0,79.9,79.9,412871.0,2018.0
4586929.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.388947,4.0,72.7,72.7,414489.0,2019.0
4658262.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.182161,4.0,34.0,34.0,416107.0,2020.0
4776311.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.263423,4.0,49.0,49.0,418341.0,2021.0
4824665.0,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,2.0,Mercury compounds,0.136116,4.0,25.2,25.2,421001.0,2022.0
4406290.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,41.4009,2.0,60.0,60.0,268941.0,2017.0
4406290.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,211.153,4.0,293.0,293.0,268941.0,2017.0
4478718.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,106.914,4.0,147.0,147.0,271543.0,2018.0
4478718.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,9.74749,2.0,14.0,14.0,271543.0,2018.0
4604574.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,0.702484,2.0,1.0,1.0,274145.0,2019.0
4604574.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,107.891,4.0,147.0,147.0,274145.0,2019.0
4688454.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,5.74063,2.0,8.1,8.1,276747.0,2020.0
4688454.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,108.793,4.0,146.9,146.9,276747.0,2020.0
4737218.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,10.0203,2.0,14.0,14.0,279659.0,2021.0
4737218.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,118.152,4.0,158.0,158.0,279659.0,2021.0
4803953.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,2.0,Benzene,119.8,4.0,158.58,158.58,282768.0,2022.0
4803953.0,70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1.0,Benzene,13.22,2.0,18.28,18.28,282768.0,2022.0
4448968.0,54880CLMCRHILLA,GRAYMONT (WI) INC.,2.0,Mercury compounds,0.489339,4.0,11.1,11.1,200316.0,2017.0
4525782.0,54880CLMCRHILLA,GRAYMONT (WI) INC.,1.0,Mercury compounds,2.35789e-05,2.0,9e-05,9e-05,200581.0,2018.0
4525782.0,54880CLMCRHILLA,GRAYMONT (WI) INC.,2.0,Mercury compounds,0.45814,4.0,10.4,10.4,200581.0,2018.0
4613834.0,54880CLMCRHILLA,GRAYMONT (WI) INC.,1.0,Mercury compounds,2.36736e-05,2.0,9e-05,9e-05,200845.0,2019.0
4613834.0,54880CLMCRHILLA,GRAYMONT (WI) INC.,2.0,Mercury compounds,0.395732,4.0,8.99,8.99,200845.0,2019.0
4431241.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,1427712.46456,4.0,1373.0,1373.0,1899777.81235,2017.0
4431241.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,4994585.36295,2.0,3860.0,3860.0,1899777.81235,2017.0
4497845.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,1253513.42016,4.0,1179.0,1179.0,1942614.66769,2018.0
4497845.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,4577805.56703,2.0,3454.0,3454.0,1942614.66769,2018.0
4628043.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,910531.0,4.0,838.0,838.0,1985451.52415,2019.0
4628043.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,4108369.16345,2.0,3028.0,3028.0,1985451.52415,2019.0
4679500.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,843527.0,4.0,760.0,760.0,2028288.37979,2020.0
4679500.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,4539487.45122,2.0,3270.0,3270.0,2028288.37979,2020.0
4765918.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,1328361.31911,4.0,1172.0,1172.0,2071581.54865,2021.0
4765918.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,498379.0,2.0,351.0,351.0,2071581.54865,2021.0
4805897.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,2.0,Ethylene oxide,1177927.87441,4.0,1018.0,1018.0,2115180.74859,2022.0
4805897.0,77301TXCCHJEFFE,HUNTSMAN PETROCHEMICAL LLC,1.0,Ethylene oxide,236643.0,2.0,163.0,163.0,2115180.74859,2022.0
4480725.0,44045LTVST15WIL,CARMEUSE LIME INC GRAND RIVER OPERATIONS,2.0,Mercury compounds,0.299816,4.0,2.13,2.13,1082650.56208,2018.0
4867414.0,44045LTVST15WIL,CARMEUSE LIME INC GRAND RIVER OPERATIONS,2.0,Mercury compounds,1.94827,4.0,14.0,14.0,1077008.68129,2022.0
4428844.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0862232,4.0,386.0,386.0,209421.0,2017.0
4428862.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Mercury compounds,0.0812007,2.0,1.43,1.43,209421.0,2017.0
4428862.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.468136,4.0,7.1,7.1,209421.0,2017.0
4428870.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Polycyclic aromatic compounds,37.4566,2.0,63.0,63.0,209421.0,2017.0
4428870.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,6.45042,4.0,7.7,7.7,209421.0,2017.0
4471891.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,541.898,2.0,4200.0,4200.0,209421.0,2017.0
4471891.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1106.06,4.0,7300.0,7300.0,209421.0,2017.0
4515869.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0643511,4.0,288.0,288.0,210564.0,2018.0
4515869.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,"1,2,4-Trimethylbenzene",0.00328685,2.0,20.0,20.0,210564.0,2018.0
4515889.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Mercury compounds,0.0301124,2.0,0.53,0.53,210564.0,2018.0
4515889.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.409479,4.0,6.2,6.2,210564.0,2018.0
4515903.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Polycyclic aromatic compounds,42.5605,2.0,72.0,72.0,210564.0,2018.0
4515903.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,5.43299,4.0,6.5,6.5,210564.0,2018.0
4553013.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,490.502,2.0,3800.0,3800.0,210564.0,2018.0
4553013.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1305.14,4.0,8600.0,8600.0,210564.0,2018.0
4612026.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0688399,4.0,308.0,308.0,211707.0,2019.0
4612047.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.396932,4.0,6.0,6.0,211707.0,2019.0
4612055.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,6.33818,4.0,7.6,7.6,211707.0,2019.0
4612055.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Polycyclic aromatic compounds,41.138,2.0,70.0,70.0,211707.0,2019.0
4633383.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,490.714,2.0,3800.0,3800.0,211707.0,2019.0
4633383.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1128.49,4.0,7424.0,7424.0,211707.0,2019.0
4696374.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0648357,4.0,290.0,290.0,212850.0,2020.0
4696407.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.46386,4.0,7.0,7.0,212850.0,2020.0
4696413.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,6.65678,4.0,8.0,8.0,212850.0,2020.0
4696413.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Polycyclic aromatic compounds,43.2347,2.0,74.0,74.0,212850.0,2020.0
4711352.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1082.95,4.0,7113.0,7113.0,212850.0,2020.0
4711352.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,1683.23,2.0,13029.0,13029.0,212850.0,2020.0
4782540.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0815011,4.0,363.0,363.0,214347.0,2021.0
4782592.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,91.0481,2.0,701.0,701.0,214347.0,2021.0
4782592.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1002.67,4.0,6552.0,6552.0,214347.0,2021.0
4782608.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.392992,4.0,5.9,5.9,214347.0,2021.0
4782608.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Mercury compounds,0.00571886,2.0,0.1,0.1,214347.0,2021.0
4782616.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Polycyclic aromatic compounds,43.3777,2.0,74.0,74.0,214347.0,2021.0
4782616.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,5.59078,4.0,6.7,6.7,214347.0,2021.0
4862776.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Benzene,1494.61,4.0,9700.0,9700.0,216068.0,2022.0
4862776.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,1.0,Benzene,1669.52,2.0,12758.0,12758.0,216068.0,2022.0
4862792.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Mercury compounds,0.254861,4.0,3.8,3.8,216068.0,2022.0
4862801.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,Polycyclic aromatic compounds,4.02634,4.0,4.8,4.8,216068.0,2022.0
4862618.0,77480PHLLPSH35A,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,2.0,"1,2,4-Trimethylbenzene",0.0713876,4.0,316.0,316.0,216068.0,2022.0
4403336.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,10.1925,4.0,4.234,4.234,303050.0,2017.0
4497037.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,10.1596,4.0,4.234,4.234,302286.0,2018.0
4569318.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,10.1267,4.0,4.234,4.234,301523.0,2019.0
4680048.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,6.73712,4.0,2.826,2.826,300759.0,2020.0
4732928.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,9.00612,4.0,3.784,3.784,300603.0,2021.0
4828246.0,24541THGDY1435G,THE GOODYEAR TIRE & RUBBER CO.,2.0,Polycyclic aromatic compounds,8.95134,4.0,3.762,3.762,300917.0,2022.0
4415454.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,98.1289,4.0,290.0,290.0,786185.0,2017.0
4415454.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,13.4222,2.0,20.0,20.0,786185.0,2017.0
4415465.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,3.09223,4.0,1.0,1.0,786185.0,2017.0
4537531.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,163.349,4.0,480.0,480.0,790282.0,2018.0
4537531.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,13.532,2.0,20.0,20.0,790282.0,2018.0
4537544.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,3.11345,4.0,1.0,1.0,790282.0,2018.0
4576458.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,3.41043,2.0,5.0,5.0,794380.0,2019.0
4576458.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,116.363,4.0,340.0,340.0,794380.0,2019.0
4576472.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,3.13467,4.0,1.0,1.0,794380.0,2019.0
4646735.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,113.579,4.0,330.0,330.0,798477.0,2020.0
4646735.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,3.43787,2.0,5.0,5.0,798477.0,2020.0
4646749.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,0.31559,4.0,0.1,0.1,798477.0,2020.0
4726832.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,110.854,4.0,320.0,320.0,803045.0,2021.0
4726832.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,3.46935,2.0,5.0,5.0,803045.0,2021.0
4726846.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,0.318043,4.0,0.1,0.1,803045.0,2021.0
4805831.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,1.0,Benzene,3.5032,2.0,5.0,5.0,808028.0,2022.0
4805831.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Benzene,122.104,4.0,350.0,350.0,808028.0,2022.0
4805845.0,70734BRDNCLOUIS,WESTLAKE VINYLS CO,2.0,Polycyclic aromatic compounds,0.320705,4.0,0.1,0.1,808028.0,2022.0
4420918.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.0100364,4.0,1.1,1.1,428555.0,2017.0
4420929.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Polycyclic aromatic compounds,0.651634,4.0,3.0,3.0,428555.0,2017.0
4483332.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.00814422,4.0,0.9,0.9,425860.0,2018.0
4561718.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.00538455,4.0,0.6,0.6,423165.0,2019.0
4660344.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Polycyclic aromatic compounds,0.423473,4.0,2.0,2.0,420469.0,2020.0
4660356.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.0115692,4.0,1.3,1.3,420469.0,2020.0
4735578.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.0132718,4.0,1.5,1.5,418869.0,2021.0
4804472.0,15944SWRDS595PL,SEWARD POWER PLANT,2.0,Mercury compounds,0.0123344,4.0,1.4,1.4,417956.0,2022.0
4429061.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.416218,4.0,55.2,55.2,365220.0,2017.0
4429074.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.833302,4.0,6.9,6.9,365220.0,2017.0
4530421.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.34131,4.0,45.0,45.0,367583.0,2018.0
4530426.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.825371,4.0,6.8,6.8,367583.0,2018.0
4607317.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.744126,4.0,6.1,6.1,369947.0,2019.0
4607366.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.334156,4.0,43.8,43.8,369947.0,2019.0
4668026.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.711065,4.0,5.8,5.8,372310.0,2020.0
